Ip,In,Ir,RMS,Peak,Variance,Harmonics,Label
3.657873578886083,3.6300252813838716,0.027848297502211405,3.6439760333047566,3.831357621184935,0.0001938819184429185,0.014376909518696836,0
5.005788764897991,4.989891114708059,0.015897650189931944,4.997846260911864,5.016993221522755,6.31838203903608e-05,0.3290402242638633,0
6.655702820383631,6.6326487589968695,0.023054061386761582,6.644185788848974,6.886700886313214,0.00013287243660614284,0.08632841099873728,0
3.3617720481802538,3.3585406211991082,0.0032314269811455354,3.3601567231433234,3.5530010186297156,2.610530083618837e-06,0.2904365334890646,0
5.260695310588722,5.2359179591762555,0.02477735141246651,5.248321256653151,5.499251169019333,0.00015347928575421403,0.10833290050482969,0
3.1774552039082025,3.14316300078418,0.03429220312402226,3.1603556146691725,3.2294434999294563,0.0002939887987748005,0.06257481706843442,0
8.002171458900436,7.952692542229788,0.04947891667064841,7.9774703612385185,8.200230671915756,0.0006120407987252423,0.11197355877837714,0
5.937200436994529,5.886574481144392,0.05062595585013696,5.911941650215621,6.16455427013384,0.0006407468514350042,0.005757395451902347,0
3.6848391245570102,3.6729593367844817,0.011879787772528516,3.6789040258980914,3.83232388709206,3.528233938007951e-05,0.1893887083122263,0
5.789533140781614,5.782952238791805,0.00658090198980954,5.786243625373709,5.803124343713228,1.0827067749869791e-05,0.1498450458505885,0
8.995428888318255,8.983800414805883,0.011628473512372395,8.989616531806485,9.193036977803938,3.3805349056986595e-05,0.06517377083257188,0
3.1855791737913526,3.161814044806925,0.02376512898442762,3.173718853839414,3.3582214271541164,0.00014119533891162044,0.15526797048260876,0
6.819317525211544,6.810061090424661,0.009256434786883538,6.814690879452025,7.101756967844502,2.1420396240956924e-05,0.1544410551203097,0
3.498320539221603,3.4762993756913483,0.02202116353025474,3.487327339422827,3.5053021199423506,0.00012123291080655535,0.32578739303557436,0
7.877160157549055,7.843659563595745,0.03350059395330973,7.860427707741648,8.06584301158302,0.00028057244880613314,0.3509888054108212,0
4.974242007999146,4.938173018267333,0.03606898973181227,4.956240324706162,5.216292429779325,0.00032524300506839483,0.3962020568002693,0
8.434890725193977,8.401857323861394,0.03303340133258281,8.418390227249112,8.537131787269882,0.00027280140089987095,0.3723029302414259,0
8.256097474540482,8.208534395418107,0.047563079122374674,8.2323502849999,8.526863346544353,0.0005655616239003184,0.20210094897914288,0
9.268662599473403,9.2471225772092,0.02154002226420282,9.257898852893382,9.385423103093652,0.00011599313978558827,0.004335060592119344,0
9.654250028562892,9.638549059800546,0.015700968762345724,9.646402738642747,9.788783685156387,6.163010501903906e-05,0.11728430867922582,0
8.26662170606376,8.207019974236614,0.05960173182714534,8.236874749827244,8.504095419181514,0.0008880916091987376,0.3158472571178216,0
3.4029113201165098,3.351217927387007,0.05169339272950291,3.377163532420155,3.6692225749439995,0.000668051712971656,0.1403660050208315,0
3.7078587328595316,3.675014696760508,0.032844036099023644,3.691473242775059,3.733090774694031,0.000269682676818492,0.280387652583648,0
3.593863998596343,3.562981105844588,0.030882892751755264,3.578455868179208,3.878038571811501,0.00023843826617910447,0.3944004255291484,0
3.5845050168906814,3.5638046769237652,0.020700339966916115,3.5741698330785967,3.8176490916689123,0.00010712601868647617,0.22336169989432203,0
3.7783823761430595,3.735308049539767,0.04307432660329269,3.756906946232835,3.9189805687412975,0.0004638494030817821,0.02252131027273494,0
7.083581355680117,7.039799414122654,0.04378194155746318,7.061724315406989,7.37223312022248,0.0004792146016352803,0.14994823180948164,0
4.565170869636169,4.526375405308765,0.03879546432740355,4.545814524304678,4.863060308471959,0.00037627201309471035,0.029518625894159545,0
6.661684909191042,6.613770632508212,0.04791427668282999,6.63777100421413,6.8505045006316205,0.0005739444775096964,0.2782994755938469,0
7.090200183461702,7.046254516333093,0.043945667128609145,7.068261503032583,7.276239962802163,0.00048280541484462956,0.11095247319245308,0
5.47346559618237,5.410249061764842,0.06321653441752773,5.441949124299096,5.648562429737632,0.0009990825559406168,0.031093854785993937,0
5.166693314004294,5.1057861639138995,0.0609071500903946,5.136330020189089,5.215478395807762,0.0009274202330334638,0.364370873797537,0
5.927701254034332,5.882979830036431,0.0447214239979008,5.905382876566755,6.207519799040536,0.0005000014411000044,0.3464255558001634,0
9.91093290520461,9.861729899304276,0.04920300590033477,9.88636201183983,10.025200162193917,0.0006052339474070947,0.3879657591258413,0
6.280852118564792,6.227717773027129,0.053134345537663386,6.254341372029424,6.405297969266091,0.0007058146689289523,0.1093628287722825,0
8.382911906263573,8.325678842407584,0.05723306385598903,8.354344385261145,8.42165973080902,0.0008189058995859295,0.38162041090348897,0
7.701904790840997,7.667679694786452,0.034225096054544935,7.684811295959712,7.887343262978366,0.00029283929998570683,0.14326508721313622,0
6.642153906326553,6.598097050198553,0.04405685612799992,6.620162127892637,6.897808356422115,0.0004852516429708211,0.22076273550979422,0
5.824380063486779,5.7635324172273865,0.06084764625939254,5.7940361169211405,5.8645846320219714,0.0009256090138270417,0.01151307052533559,0
7.928558376694565,7.85768618025536,0.07087219643920495,7.893201823088956,7.93292177639493,0.0012557170570293137,0.1402350235226388,0
6.062324454166103,6.035712803482067,0.02661165068403637,6.049033262997389,6.333572062514228,0.00017704498803229336,0.13930218680932013,0
5.775799476248891,5.727115454234663,0.04868402201422839,5.751508976606508,6.060655663346184,0.0005925334998704686,0.05882939237161518,0
4.807710718092709,4.757224379806454,0.05048633828625526,4.782534168654125,4.9454514449641875,0.0006372175883885509,0.39201303011419086,0
7.43380598021708,7.378856573015449,0.05494940720163122,7.406382236849666,7.472469896790275,0.0007548593379526702,0.05121833558310898,0
5.419670983267043,5.379075084112344,0.040595899154698856,5.399411186758468,5.688707506238846,0.00041200675704461984,0.18958465610514896,0
4.346023131660695,4.28152457375363,0.06449855790706582,4.31389439697972,4.372633891787812,0.0010400159930227808,0.048254348440240326,0
5.549889027336528,5.508253265987685,0.04163576134884295,5.529110337930253,5.700914208592985,0.0004333841557744511,0.2761579314517461,0
9.11505036874744,9.072058379059987,0.04299198968745266,9.093579780753984,9.339528275862538,0.00046207779432150893,0.07380840774255093,0
6.391660896337149,6.3352056292341,0.0564552671030496,6.3634958701347815,6.577137327796238,0.0007967992959191687,0.14756545582790898,0
3.2567824202341855,3.2154458284449086,0.041336591789276955,3.236180125426442,3.5253444715403455,0.00042717845518832975,0.20467097684626645,0
6.131886567764182,6.090592511326227,0.04129405643795536,6.111274417785128,6.291671747700689,0.00042629977427526065,0.09698820145389186,0
3.1404983844440846,3.0929094599440456,0.04758892450003893,3.1167947502287725,3.238747590097459,0.0005661764337676014,0.04790485272770049,0
7.753716234011427,7.71403051221976,0.03968572179166685,7.733898828567316,7.990467605593628,0.00039373912853139526,0.19937687957162292,0
7.107887826146154,7.063172736397621,0.04471508974853311,7.0855655544659015,7.146161916984823,0.0004998598128048427,0.1135103623194898,0
6.995448132682383,6.920821390158484,0.07462674252389867,6.9582348081796095,7.102277150451737,0.0013922876749320665,0.3946060995171919,0
3.712477308342826,3.6558251964322745,0.05665211191055164,3.6842601449836216,3.760681720320693,0.0008023654459814167,0.0746268096205223,0
9.277357972384976,9.232219677431603,0.045138294953373403,9.254816343940337,9.30142809608347,0.0005093664178244337,0.20980455582810187,0
3.7842723151763664,3.741720565962027,0.04255174921433946,3.763056586682792,4.043924452944561,0.00045266284030000975,0.326828828379712,0
7.680502539471017,7.634282381706875,0.04622015776414212,7.65742733372184,7.9593153362092925,0.0005340757459355468,0.22270515720557194,0
8.38645053234356,8.333110522219295,0.05334001012426448,8.359823069508336,8.514081463928484,0.0007112891700141594,0.20304415147378202,0
7.274340297091428,7.233598622208483,0.040741674882945667,7.253998062623972,7.360929463063505,0.00041497101806691145,0.23249528856904492,0
6.7281260278611015,6.695117337901153,0.033008689959948434,6.711641975517117,6.768450430942794,0.0002723934032180001,0.0253499881891071,0
7.7705190555675046,7.742540930712323,0.027978124855181363,7.756542607911509,7.998587413534411,0.0001956938676030293,0.23825549624313772,0
5.442077865800967,5.414697224456183,0.02738064134478435,5.428404808503798,5.496447785650665,0.00018742488011292855,0.026598506946711,0
8.892801437307904,8.869066541552883,0.023734895755021412,8.880941918565798,8.934733150295791,0.00014083631912543336,0.3181069247439561,0
4.149860585516951,4.1240992109265475,0.025761374590403285,4.136999950495048,4.306780212947687,0.000165912105196769,0.143532193649401,0
8.716196076301038,8.691107358750312,0.025088717550726614,8.703660757458595,8.847936548872104,0.0001573609370850344,0.15077777176996304,0
8.233265661233759,8.187290320103946,0.04597534112981272,8.210310171793717,8.503138033216128,0.0005284329980006623,0.15355648854928458,0
7.369665971397945,7.330465852826321,0.039200118571623754,7.35009204532275,7.404735383610454,0.0003841623240073404,0.37593284944539007,0
3.9749045086437107,3.94078839348098,0.0341161151627305,3.9578832104440944,4.134942836236607,0.00029097732844917247,0.35755703322038307,0
5.1820544745688375,5.157437322256101,0.024617152312736756,5.169760551050652,5.256601216513177,0.00015150104699712016,0.2975785170290708,0
8.337210800184835,8.304859141855887,0.03235165832894715,8.321050693655998,8.58358799158644,0.00026165744915823393,0.044252694782082894,0
4.049421991441417,4.0003238882136545,0.0490981032277622,4.024947805585942,4.118197410011209,0.0006026559351409983,0.2889010273572265,0
7.8576391112697,7.794376687830255,0.06326242343944521,7.826071822911767,7.961347909320875,0.0010005335548579168,0.07263908672057028,0
5.805959917345479,5.7762937492837745,0.029666168061704745,5.791145829619435,5.944561658438719,0.00022002038186632767,0.37891333584472614,0
6.541220752191261,6.51097919670375,0.030241555487511285,6.526117491618069,6.802857924874507,0.000228637919576056,0.372847312993445,0
9.45749566824107,9.411830268944302,0.04566539929676772,9.434690597105313,9.669667258535089,0.0005213321732333083,0.06101561716570454,0
5.968914699116702,5.9189152867344665,0.0499994123822356,5.943967566233449,6.246585252988735,0.0006249853096422136,0.18033574856165285,0
5.793018927090912,5.7366738485308835,0.05634507856002813,5.764915226352061,5.809447418737521,0.0007936919694839353,0.13407889665836037,0
6.76176922056546,6.733458410559237,0.028310810006223264,6.747628663423817,6.865855181134329,0.0002003754908021178,0.2950004992438994,0
6.167076612928854,6.135984233727333,0.03109237920152097,6.151550067514871,6.209333719042794,0.00024168401110279345,0.07055479460248933,0
9.4039213074767,9.380046890691133,0.02387441678556712,9.391991685174629,9.59360059385256,0.00014249694421274227,0.005237782635333455,0
9.727492222286186,9.709372888809858,0.01811933347632788,9.718436778324849,9.77209104061212,8.207756140659406e-05,0.1658496494908095,0
3.4695353417189922,3.4246658736608597,0.04486946805813252,3.4471736128061803,3.7389516285512063,0.0005033172909549437,0.08205585619280287,0
3.4599604759984666,3.3904111722637786,0.06954930373468793,3.4253623467074683,3.69261876100697,0.0012092764124949692,0.18131553389921107,0
5.805341426127281,5.752217182804773,0.05312424332250831,5.778840350453714,5.859919865275863,0.0007055463071472673,0.34471424840540693,0
4.895212712004876,4.868665074897636,0.026547637107240618,4.881956938938633,5.088412574976581,0.00017619425899443475,0.16349366843923857,0
3.1896719475243844,3.137559140492884,0.05211280703150045,3.163722846024478,3.391239770604003,0.0006789361641756007,0.007884215101745662,0
4.249812634380335,4.214280181762308,0.0355324526180274,4.232083699416475,4.445636466735897,0.00031563879726309054,0.09527311241869062,0
8.055868522989615,8.028255225360823,0.0276132976287915,8.04207372582558,8.17502358187515,0.00019062355148405556,0.2672340546282585,0
9.27435072964784,9.23677114421473,0.03757958543310913,9.25558000957037,9.27825130670106,0.00035305631033108703,0.03420341234178723,0
5.949971854147486,5.913449589248777,0.03652226489870891,5.9317388306353225,6.063879576597666,0.00033346895833286626,0.2361179770059231,0
5.865881565338682,5.813216958948775,0.05266460638990722,5.8396086320227765,6.031495719594276,0.0006933901915509641,0.17445061165412667,0
8.345240559118325,8.32282690559842,0.022413653519905097,8.334041267299632,8.58519713590252,0.00012559296602758854,0.17008540178769338,0
4.805213798032415,4.761850785753766,0.04336301227864947,4.783581427684955,4.847020620254263,0.0004700877084695762,0.33397209471971967,0
4.201755000938125,4.149797880754015,0.051957120184109584,4.175857249656594,4.368008401692863,0.0006748855844565019,0.2605681553407457,0
3.0769708006093635,3.052009092505169,0.024961708104194624,3.064515362054566,3.1180364896300055,0.0001557717178697539,0.36000745673924206,0
7.203618023035574,7.1512225927876765,0.0523954302478975,7.177468118821562,7.4779416068130615,0.000686320277715573,0.16750820995682925,0
3.3287617674253855,3.2664787254601424,0.06228304196524315,3.297767287738531,3.378646778052209,0.0009697943291110598,0.2952134465705482,0
4.717443767769247,4.672356229041984,0.045087538727262455,4.694954122945843,4.824145582708732,0.0005082215371205979,0.28761836207369823,0
6.332352815393698,6.275931770867013,0.05642104452668484,6.304205412706761,6.531454165002492,0.0007958335663705383,0.37473189572990323,0
3.2182819454289926,3.1861782789234123,0.032103666505580275,3.2022703434717674,3.2337096894742676,0.0002576613507753792,0.19854649888049455,0
8.396385426220753,8.390234609883017,0.006150816337736842,8.39331058148485,8.428364902160885,9.458135405142614e-06,0.030055112694323507,0
7.818816774994152,7.759602327565646,0.05921444742850657,7.789265820438154,8.064547470296413,0.000876587696065842,0.3197663515875917,0
7.13161466808361,7.120943984192862,0.010670683890747767,7.126281323384511,7.239906837165618,2.8465873674065978e-05,0.03663282933065366,0
4.2959305018703375,4.273091922282109,0.022838579588228214,4.284526429675312,4.515597967793206,0.0001304001794019586,0.32262445914457993,0
8.944369560957234,8.915943409633272,0.028426151323962756,8.930167795925263,9.01926996361499,0.0002020115197732074,0.1957699854572562,0
4.264027415891334,4.240933424376286,0.023093991515048096,4.252496097203671,4.274211209467074,0.00013333311102427836,0.27896810689873597,0
9.797407716157574,9.76181684187316,0.03559087428441465,9.779628469704319,10.080687662891604,0.00031667758308225204,0.18968568666298552,0
5.233703312702789,5.189471994938297,0.04423131776449196,5.211634578116784,5.269873378435973,0.0004891023677958655,0.030781280651683663,0
8.07336740070133,8.063542811875612,0.009824588825717129,8.0684566016574,8.092974302941013,2.4130636398601468e-05,0.12611613513224415,0
5.231267520524489,5.204535040673482,0.026732479851006907,5.217918400132977,5.41602647697918,0.00017865636974612257,0.09318378990145351,0
8.591482650415657,8.551841869533837,0.03964078088181999,8.571685175445527,8.890862883575657,0.00039284787723011633,0.14028472618068408,0
6.359129342127362,6.323683658316141,0.03544568381122115,6.341431265903613,6.654354382887151,0.0003140991252112663,0.3073093655458073,0
8.16307611112224,8.124947780405211,0.03812833071702926,8.144034259207354,8.234709254852731,0.0003634424008167892,0.04418964525255786,0
5.074156843191931,5.030861273456644,0.04329556973528703,5.052555433742281,5.278051027999852,0.0004686265896757756,0.08730155514602567,0
9.153828152935153,9.11800487829736,0.035823274637794,9.135934074141588,9.437247759622576,0.0003208267514437037,0.1869606044999479,0
9.938180382958835,9.92014436754353,0.018036015415304973,9.929166470483146,10.091986936263789,8.132446301527966e-05,0.09226792468710349,0
4.3050678350097815,4.273328876546211,0.031738958463570555,4.289227713187976,4.538943177079807,0.0002518403710880642,0.14005010366669204,0
7.872144326376546,7.847415490420671,0.02472883595587483,7.859789633781452,7.939476497927544,0.00015287883193314193,0.08952704592904924,0
7.060603454864678,7.0191449400609045,0.04145851480377338,7.039904716557946,7.088049506084005,0.0004297021124336742,0.35098434505215215,0
9.22123655908284,9.199020853072012,0.022215706010827674,9.210135404374348,9.38649377026558,0.0001233843983898812,0.03479470396456406,0
4.818276486322283,4.786771930371635,0.03150455595064816,4.802550042011014,5.035302520428858,0.0002481342614118801,0.19835029403150833,0
8.958448398341382,8.889965700212722,0.06848269812866015,8.924272739464653,9.136170733739236,0.001172469985745298,0.32987238637005967,0
6.960123747970537,6.908070728375251,0.05205301959528619,6.934146082081716,7.040232229021364,0.0006773792122468119,0.3514519945420632,0
8.954072103659694,8.917933481541388,0.03613862211830643,8.936021061376636,9.205176102168796,0.00032650000215243667,0.2789885846677135,0
8.269016476903488,8.24351001488502,0.025506462018467957,8.25627309567734,8.31659800849141,0.00016264490117488714,0.3523483036795714,0
5.345831979813993,5.305341919839709,0.04049005997428434,5.3256254300697154,5.591222087049712,0.00040986123918028574,0.3328536711830968,0
5.0092669322243895,4.977695930609591,0.03157100161479853,4.993506382086841,5.1943450077371125,0.0002491820357404029,0.3924744712109694,0
7.438039921697279,7.416330084599058,0.021709837098221385,7.4271929354397255,7.470134113345367,0.00011782925670782739,0.3044111610008112,0
5.393105162270802,5.358162117061225,0.03494304520957758,5.375662031974388,5.582891730210987,0.0003052541021296457,0.372811242204007,0
5.106744968627714,5.071337136249907,0.03540783237780687,5.089071846816071,5.281396106680596,0.0003134286484237171,0.1383532227811827,0
9.100757643066634,9.075301906798199,0.025455736268435558,9.088038687675432,9.392804333819853,0.00016199862724203636,0.3875511421142766,0
8.307842371503158,8.274057317943527,0.03378505355963135,8.2909670536783,8.538964596845496,0.0002853574610067898,0.27331815064260206,0
9.979871501103979,9.96402802674465,0.01584347435932898,9.971952910445884,10.107725891774772,6.27539199436787e-05,0.1805548097318702,0
7.855775580470421,7.844744023251528,0.011031557218892374,7.85026173961913,7.937753438569883,3.042381366842411e-05,0.38034542490016415,0
9.605311441173193,9.566733546556137,0.038577894617056074,9.586041900407468,9.73122963625103,0.000372063488271171,0.25541037906563424,0
9.887843535718797,9.876521125449935,0.01132241026886227,9.882183952151337,9.956829917486123,3.204924357410945e-05,0.08524188161003332,0
5.5796844060663275,5.551373304449968,0.028311101616359302,5.565546857077906,5.838991881018218,0.00020037961868295557,0.18928396267662287,0
8.396452912508364,8.371289300441946,0.02516361206641804,8.383880547326042,8.584319008997788,0.0001583018430572949,0.05249795107295503,0
6.370656460587851,6.338252986892438,0.032403473695413076,6.354475378214973,6.405848917276569,0.0002624962768823318,0.05007431688102018,0
4.403673086902357,4.3558861187378035,0.0477869681645533,4.379844776685632,4.578264507476677,0.0005708985815900076,0.10759736177403907,0
6.186541043572609,6.17563286366296,0.010908179909648652,6.181089359917167,6.1900272055450385,2.974709723531562e-05,0.02897875511782355,0
7.200143836835126,7.204732156752503,0.004588319917377071,7.202438362167997,7.462768875909265,5.263169916049782e-06,0.31194039555733993,0
3.734511248927224,3.7061439455194285,0.028367303407795585,3.720354634525739,3.8071247536859825,0.00020117597565748275,0.3946650373068586,0
7.327090140226834,7.3187624785770105,0.008327661649823348,7.322927493183173,7.330021394452589,1.7337487138484634e-05,0.13058452329759676,0
5.454388518464265,5.435368953008884,0.019019565455381304,5.444887040411752,5.4643494511016755,9.043596752788345e-05,0.0314313988620083,0
6.972785937830907,6.96052009043602,0.012265847394886897,6.966655713618117,7.03283101110435,3.761275307866342e-05,0.0669930329036279,0
7.945330085408308,7.909490451029087,0.03583963437922133,7.927430521960274,7.9548059288560005,0.00032111984810906586,0.37448489849747596,0
7.963423636156415,7.946762404427682,0.016661231728733128,7.955097382223548,8.203942061077353,6.939916067963587e-05,0.13578007701712244,0
8.721084389737456,8.702537329892792,0.018547059844664204,8.711815795547444,8.856779875092945,8.599835722038885e-05,0.25743107807861,0
3.571409874214127,3.528906650246465,0.04250322396766171,3.550221868826503,3.8083194263568707,0.00045163101191130313,0.2634831102003505,0
8.034412447905847,7.980180497269682,0.05423195063616504,8.007342385338216,8.102948870305237,0.0007352761174508603,0.39853356642269677,0
4.396797156504016,4.3611927630158265,0.03560439348818978,4.379031145791465,4.405992907165758,0.00031691820891546264,0.10307315540448547,0
8.090183488364156,8.050303009602768,0.039880478761388005,8.070267883466428,8.31299544472415,0.00039761314655938,0.17019733377923016,0
9.913546946152405,9.882050632252868,0.03149631389953633,9.897811317457435,10.131124244276945,0.0002480044473145314,0.19466757656988115,0
7.146452300153536,7.122191515620067,0.02426078453346925,7.134332220451338,7.420161303838543,0.00014714641654485518,0.08426487560226664,0
8.131791156906967,8.09021688189693,0.04157427501003674,8.11103065632477,8.40450091310666,0.0004321050856525414,0.0718732435480968,0
6.4459449951362435,6.407261115655854,0.03868387948038965,6.426632161735939,6.520114317457197,0.00037411063291332785,0.3482999605090046,0
5.51463358579836,5.491144270191439,0.02348931560692069,5.502901461123557,5.631958046793888,0.000137936986920382,0.387764928934115,0
5.276330449572864,5.222054021208082,0.05427642836478164,5.249262386921866,5.508372387278844,0.0007364826690093182,0.052349464287339935,0
4.652353243425248,4.592318759963126,0.06003448346212181,4.622433465974317,4.90101825319003,0.0009010348011409444,0.17235500946472238,0
7.947440518198121,7.892554231740156,0.05488628645796556,7.920044920682479,7.997553090568406,0.0007531261102864634,0.06704768651532707,0
8.90919314278438,8.861074055838811,0.04811908694556877,8.885166173980538,9.169674526938358,0.0005788616321188016,0.0823364840147073,0
3.399607992625204,3.3589844214105042,0.040623571214699616,3.3793572500402815,3.5589588510255137,0.0004125686345589428,0.37464227691798463,0
5.213092734837254,5.168656415654141,0.04443631918311297,5.190922124492703,5.257595695125881,0.0004936466156358735,0.3946520491835388,0
9.075428061640155,9.039625669842422,0.03580239179773237,9.057544555586786,9.211850018330313,0.0003204528146095835,0.2062384114317001,0
3.9775587832941905,3.925901071840837,0.05165771145335363,3.9518143365068275,4.179588513291666,0.0006671297881494856,0.3879648184429082,0
6.106251535131998,6.052853560842232,0.05339797428976567,6.079611173393507,6.36669421144525,0.0007128359145626189,0.07085991577895437,0
9.612299536318162,9.561606783701732,0.05069275261642936,9.586986665841183,9.797653708378526,0.0006424387919576264,0.34756199379148733,0
9.516640868548844,9.470481984837175,0.04615888371166932,9.493589480435194,9.723498893858313,0.0005326606363768528,0.2706053543108986,0
5.75705083957911,5.706775899521429,0.05027494005768052,5.731968489832143,5.954404430960021,0.0006318923994508423,0.39976549030826664,0
8.476698388407915,8.413837494612338,0.0628608937955768,8.445326428083813,8.646803266703914,0.0009878729921946965,0.29537968370053064,0
5.289232130942671,5.240180995368738,0.049051135573932925,5.264763688866768,5.517917671375656,0.000601503475273087,0.31912545954345384,0
3.841463387594259,3.7755837960028953,0.0658795915913637,3.8086660367421814,4.004810116982513,0.0010850301470612194,0.0023034641992486283,0
5.773208841264788,5.725122623394525,0.04808621787026279,5.749216006455216,5.907816928051547,0.0005780710872665952,0.09501765234973099,0
3.5123714663791055,3.4628467757662427,0.0495246906128628,3.4876970274286134,3.6934060443935186,0.0006131737450749452,0.2672851194220065,0
5.658500461254609,5.588588583152936,0.06991187810167254,5.623653164170332,5.802255024543528,0.00122191767492578,0.010256826322574276,0
5.791759466278304,5.7309494146224225,0.06081005165588138,5.761434669775638,5.965811177046503,0.0009244655955977405,0.21344101869075138,0
